93.000,625.000,630.000,3.000,30.000,20760.000,23977.000
94.000,742.000,629.000,3.000,22.000,18843.000,21136.000
95.000,685.000,629.000,3.000,24.000,20412.000,23591.000
96.000,674.000,628.000,3.000,18.000,19962.000,22991.000
97.000,556.000,626.000,3.000,21.000,22864.000,25137.000
98.000,536.000,628.000,5.000,54.000,26875.000,30702.000
99.000,601.000,617.000,5.000,77.000,28035.000,32386.000
100.000,534.000,615.000,3.000,19.000,19031.000,21257.000
101.000,902.000,612.000,3.000,20.000,16526.000,17967.000
102.000,609.000,611.000,4.000,31.000,23892.000,27414.000
103.000,650.000,610.000,4.000,23.000,19687.000,22462.000
104.000,694.000,600.000,3.000,20.000,20725.000,24386.000
105.000,658.000,589.000,5.000,54.000,26396.000,31222.000
106.000,649.000,587.000,3.000,26.000,25975.000,30337.000
107.000,472.000,583.000,3.000,23.000,21778.000,24125.000
108.000,630.000,581.000,4.000,36.000,21204.000,25153.000
109.000,461.000,582.000,5.000,57.000,25035.000,30583.000
110.000,569.000,579.000,4.000,37.000,24271.000,27934.000
111.000,1342.000,568.000,3.000,19.000,15470.000,16593.000
112.000,571.000,559.000,4.000,39.000,24030.000,27771.000
113.000,123.000,254.000,12.000,371.000,31155.000,39790.000
