1.000,907.000,1441.000,4.000,47.000,25946.000,33275.000
2.000,686.000,1438.000,3.000,18.000,13914.000,15087.000
3.000,1070.000,1363.000,3.000,26.000,12461.000,13452.000
4.000,666.000,1215.000,3.000,16.000,17182.000,18741.000
5.000,544.000,1171.000,4.000,32.000,19647.000,23661.000
6.000,655.000,1139.000,3.000,19.000,18143.000,21324.000
7.000,798.000,1129.000,3.000,32.000,23563.000,29445.000
8.000,1004.000,1122.000,3.000,21.000,19909.000,23922.000
9.000,771.000,1121.000,4.000,35.000,22021.000,26655.000
10.000,574.000,1113.000,4.000,34.000,29585.000,37513.000
11.000,949.000,1094.000,3.000,18.000,21171.000,24876.000
12.000,656.000,1095.000,3.000,21.000,20702.000,23440.000
13.000,668.000,1094.000,4.000,27.000,20815.000,24867.000
14.000,640.000,1092.000,3.000,30.000,23626.000,29487.000
15.000,773.000,1078.000,3.000,21.000,23092.000,26076.000
16.000,853.000,1061.000,3.000,24.000,20327.000,24641.000
17.000,508.000,1050.000,5.000,45.000,24186.000,30349.000
18.000,674.000,1043.000,3.000,19.000,15908.000,17659.000
19.000,875.000,1014.000,3.000,20.000,20702.000,24454.000
20.000,416.000,1005.000,3.000,21.000,17997.000,20938.000
21.000,882.000,993.000,3.000,22.000,19026.000,22712.000
22.000,948.000,990.000,3.000,21.000,19347.000,23366.000
23.000,883.000,968.000,3.000,19.000,19017.000,21978.000
24.000,864.000,950.000,3.000,21.000,19672.000,22329.000
25.000,884.000,916.000,3.000,17.000,19609.000,22419.000
26.000,1038.000,899.000,3.000,28.000,21095.000,26043.000
27.000,921.000,882.000,3.000,16.000,17702.000,20214.000
28.000,464.000,870.000,3.000,28.000,24377.000,29588.000
29.000,459.000,863.000,3.000,19.000,18977.000,20676.000
30.000,902.000,856.000,3.000,22.000,21894.000,26509.000
31.000,458.000,842.000,3.000,17.000,18552.000,20867.000
32.000,912.000,841.000,3.000,26.000,19684.000,23050.000
33.000,926.000,839.000,3.000,16.000,17784.000,19772.000
34.000,458.000,821.000,4.000,29.000,20205.000,23502.000
35.000,438.000,820.000,3.000,27.000,20681.000,25086.000
36.000,507.000,789.000,3.000,17.000,17668.000,19826.000
37.000,492.000,789.000,5.000,52.000,29269.000,38370.000
38.000,1006.000,743.000,3.000,17.000,22510.000,26313.000
39.000,972.000,736.000,3.000,18.000,20065.000,23284.000
40.000,1250.000,710.000,3.000,27.000,15401.000,16944.000
41.000,941.000,710.000,3.000,17.000,17594.000,21348.000
42.000,469.000,674.000,3.000,23.000,20192.000,24709.000
43.000,533.000,631.000,4.000,32.000,19593.000,24730.000
44.000,666.000,610.000,3.000,25.000,23068.000,27711.000
45.000,619.000,556.000,3.000,19.000,19551.000,22549.000
46.000,915.000,548.000,4.000,32.000,24331.000,30624.000
47.000,1216.000,430.000,4.000,42.000,15639.000,17226.000
48.000,831.000,423.000,3.000,23.000,20516.000,24811.000
49.000,861.000,376.000,4.000,30.000,20574.000,25603.000
50.000,1152.000,43.000,5.000,43.000,25299.000,29456.000
51.000,1143.000,43.000,9.000,85.000,26763.000,32564.000
52.000,1341.000,6.000,3.000,17.000,18752.000,20238.000
